3.03900	-5.56871	5.20524	0.72949	0.02124	59.30756	1.72687
3.05000	-5.59035	5.21186	0.72949	0.02132	59.30738	1.73312
3.06100	-5.61197	5.21846	0.72949	0.02139	59.30720	1.73937
3.07200	-5.63357	5.22504	0.72948	0.02147	59.30702	1.74562
3.08300	-5.65513	5.23159	0.72948	0.02155	59.30683	1.75187
3.09400	-5.67666	5.23813	0.72948	0.02163	59.30665	1.75812
3.10500	-5.69817	5.24464	0.72948	0.02170	59.30646	1.76437
3.11600	-5.71965	5.25113	0.72947	0.02178	59.30627	1.77062
3.12700	-5.74111	5.25759	0.72947	0.02186	59.30609	1.77686
3.13800	-5.76253	5.26403	0.72947	0.02193	59.30590	1.78311
3.14900	-5.78393	5.27046	0.72947	0.02201	59.30571	1.78936
3.16000	-5.80531	5.27686	0.72947	0.02209	59.30552	1.79561
3.17100	-5.82665	5.28324	0.72946	0.02216	59.30533	1.80186
3.18200	-5.84797	5.28959	0.72946	0.02224	59.30514	1.80811
3.19300	-5.86926	5.29593	0.72946	0.02232	59.30495	1.81436
3.20400	-5.89053	5.30224	0.72946	0.02239	59.30476	1.82060
3.21500	-5.91177	5.30854	0.72945	0.02247	59.30457	1.82685
3.22600	-5.93298	5.31481	0.72945	0.02255	59.30438	1.83310
3.23700	-5.95417	5.32106	0.72945	0.02262	59.30418	1.83935
3.24800	-5.97533	5.32730	0.72945	0.02270	59.30399	1.84560
3.25900	-5.99646	5.33351	0.72944	0.02278	59.30379	1.85185
3.27000	-6.01757	5.33970	0.72944	0.02285	59.30360	1.85810
3.28100	-6.03866	5.34587	0.72944	0.02293	59.30340	1.86434
3.29200	-6.05971	5.35202	0.72944	0.02301	59.30321	1.87059
3.30300	-6.08075	5.35815	0.72943	0.02309	59.30301	1.87684
3.31400	-6.10175	5.36426	0.72943	0.02316	59.30281	1.88309
3.32500	-6.12273	5.37035	0.72943	0.02324	59.30261	1.88934
3.33600	-6.14369	5.37642	0.72943	0.02332	59.30241	1.89559
3.34700	-6.16462	5.38247	0.72942	0.02339	59.30221	1.90183
3.35800	-6.18553	5.38850	0.72942	0.02347	59.30201	1.90808
3.36900	-6.20641	5.39451	0.72942	0.02355	59.30181	1.91433
3.38000	-6.22726	5.40051	0.72942	0.02362	59.30161	1.92058
3.39100	-6.24809	5.40648	0.72942	0.02370	59.30140	1.92683
3.40200	-6.26890	5.41243	0.72941	0.02378	59.30120	1.93308
3.41300	-6.28968	5.41837	0.72941	0.02385	59.30100	1.93932
3.42400	-6.31044	5.42429	0.72941	0.02393	59.30079	1.94557
3.43500	-6.33117	5.43019	0.72941	0.02401	59.30059	1.95182
3.44600	-6.35188	5.43606	0.72940	0.02408	59.30038	1.95807
3.45700	-6.37257	5.44193	0.72940	0.02416	59.30017	1.96432
3.46800	-6.39323	5.44777	0.72940	0.02424	59.29997	1.97056
3.47900	-6.41386	5.45359	0.72939	0.02432	59.29976	1.97681
3.49000	-6.43448	5.45940	0.72939	0.02439	59.29955	1.98306
3.50100	-6.45506	5.46519	0.72939	0.02447	59.29934	1.98931
3.51200	-6.47563	5.47096	0.72939	0.02455	59.29913	1.99556
3.52300	-6.49617	5.47671	0.72938	0.02462	59.29892	2.00180
3.53400	-6.51669	5.48244	0.72938	0.02470	59.29871	2.00805
3.54500	-6.53718	5.48816	0.72938	0.02478	59.29850	2.01430
3.55600	-6.55765	5.49386	0.72938	0.02485	59.29829	2.02055
3.56700	-6.57810	5.49954	0.72937	0.02493	59.29807	2.02680
3.57800	-6.59852	5.50521	0.72937	0.02501	59.29786	2.03304
3.58900	-6.61892	5.51085	0.72937	0.02508	59.29764	2.03929
3.60000	-6.63930	5.51648	0.72937	0.02516	59.29743	2.04554
